PTEN,count
"KLHL5>UBE2A,+",1
"NDUFAF3>UBE2A,+",1
"NOSIP>VOPP1,+",1
"LEPROTL1>KLHL5,+",1
"IDS>KLHL5,+",1
"GRINA>HSD17B10,+",1
"SPAG9>HSD17B10,-",1
"SPAG9>HNRNPD,+",1
"SMG1>HNRNPD,-",1
"TSPAN14>CALM1,+",1
"CRYBG3>CYC1,+",1
"DGKH>URI1,+",1
"PCAT19>URI1,+",1
"KDM2A>URI1,+",1
"HOXD9>SCP2,+",1
"TRIP11>SCP2,+",1
"BRWD1>SCP2,+",1
"HIF1A>PUM2,+",1
"PCAT19>PUM2,+",1
"DPP8>PUM2,+",1
"OGA>PUM2,+",1
"HIF1A>PSMC2,+",1
"LMBR1L>RIT1,+",1
"URI1>RIT1,+",1
"URI1>NME4,+",1
"CHSY1>NME4,+",1
"BRWD1>ITGA1,+",1
"TSPAN14>MAP4K5,+",1
"CYC1>MAP4K5,+",1
"MAP4K5>MEF2A,+",1
"CALM1>MEF2A,+",1
"URI1>PTEN,+",1
"SCP2>CTNND1,+",1
"ARHGAP29>CTNND1,+",1
"NFIA>CTNND1,+",1
"HOXD9>PKP4,+",1
"PCAT19>VPS4B,+",1
"HOXD9>MALAT1,+",1
"DR1>DPP8,+",1
"DNM3>DPP8,+",1
"CRYBG3>DPP8,+",1
"HOXD9>CDC37,+",1
"TRIP11>CRYBG3,+",1
"CYC1>CRYBG3,+",1
"MEF2A>PODXL,+",1
"TRIP11>SMG1,+",1
"DPP8>PKP4,+",1
"SNX3>MT-CYB,+",1
"USP7>SPCS2,+",1
"MT-CO1>TRIP11,+",1
"CRYBG3>TRIP11,+",1
"SMG1>TRIP11,+",1
"HOXD9>RILPL2,+",1
"DR1>PCAT19,+",1
"URI1>TSPAN14,+",1
"URI1>LMBR1L,+",1
"MAP4K5>DNM3,+",1
"DR1>STT3B,+",1
"MT-ND6>RSBN1L,+",1
"GRINA>RSBN1L,+",1
"RPL13A>PPP1R15A,+",1
"RAD21>UBE2H,+",1
"CDH5>KPNA4,+",1
"ZBTB20>EIF4G1,+",1
"SASH1>EIF4G1,+",1
"TEK>ERBIN,+",1
"RAP1B>ERBIN,+",1
"ABI2>KLHL5,+",1
"CDH5>KLHL5,+",1
"MORF4L1>ZBTB20,+",1
"BRWD1>ZBTB20,+",1
"SPAG9>ZBTB20,+",1
"MORF4L1>MBNL2,+",1
"BRWD1>KPNA4,+",1
"STAT3>RPL13A,+",1
"FKBP1A>RPL13A,+",1
"RPL13A>TEK,+",1
"CDH5>TEK,+",1
"ZBTB20>ABI2,+",1
"KLHL5>CDH5,+",1
"PPP1R15A>NFAT5,+",1
"EFCAB14>SPTAN1,+",1
"RECQL>NCKAP1,+",1
"STAT3>NCKAP1,+",1
"RPL13A>KPNA4,+",1
"PDLIM5>BRWD1,-",1
"KLHL5>SMG1,+",1
"RPL15>RPL37A,+",1
"SASH1>SMG1,+",1
"RPL37A>NECAP2,+",1
"MORF4L1>RAP1B,+",1
"RPL37A>RAP1B,+",1
"MT-ND4>AKAP11,+",1
"RPL37A>SASH1,+",1
"BRWD1>SASH1,+",1
"STAT3>SASH1,+",1
"PABPC1>MT-ND6,+",1
"STAT3>RPL37A,+",1
"SPTAN1>PTTG1IP,+",1
"KLHL5>BRWD1,+",1
"GRINA>PTTG1IP,+",1
"RAP1B>RPL15,+",1
"CDH5>PDLIM5,+",1
"KPNA4>FCHO2,+",1
"RPL13A>RPS6,+",1
"RPL15>RPS6,+",1
"SPTAN1>EFCAB14,+",1
"STAT3>MORF4L1,+",1
"KPNA4>MORF4L1,+",1
"CDH5>BRWD1,+",1
"TMED2>DCTN3,+",1
"FRMD4B>BRWD1,+",1
"SNRNP200>RSF1,+",1
"EMP2>GNAQ,+",1
"TGFBR2>PSMC1,+",1
"PNN>FAM84B,+",1
"PURA>MORF4L1,+",1
"MT-ND4>MORF4L1,+",1
"RPSA>IRF2BP2,+",1
"RPL15>SLC3A2,+",1
"MT-ND4>NUDCD1,+",1
"CTNND1>NUDCD1,+",1
"PURA>ELK3,+",1
"PNN>ELK3,+",1
"RPL15>SCP2,+",1
"TGFBR2>NOSTRIN,+",1
"RPSA>NOSTRIN,+",1
"RPL15>NOSTRIN,+",1
"COMMD3>FKBP2,+",1
"DYNC1H1>FKBP2,+",1
"CTNND1>FKBP2,+",1
"PTTG1IP>FKBP2,+",1
"C11orf58>PURA,+",1
"RPL15>PURA,+",1
"SLC3A2>RPL15,+",1
"RPSA>RPL15,+",1
"PSMC1>GNAQ,+",1
"GNS>PSMC1,+",1
"MT-ND2>PSMC1,+",1
"NOSTRIN>ICE2,+",1
"MT-ND2>MT-ND4,+",1
"BEX4>SAP30BP,+",1
"RIT1>MIEN1,+",1
"HLA-DRB5>EIF4B,+",1
"TRIP10>EIF4B,+",1
"MT-ND4>MT-ATP6,+",1
"RPL15>RPSA,+",1
"MT-ND4>MT-ND2,+",1
"GNS>ATP6V0E1,-",1
"HSP90AB1>ATP6V0E1,+",1
"PNN>ATP6V0E1,+",1
"PNRC2>PTTG1IP,+",1
"RPL15>PHKB,+",1
"MT-ND4>PTTG1IP,+",1
"MT-ND4>RPL13A,+",1
"PTTG1IP>DYNC1H1,+",1
"GNS>TMCC3,+",1
"NOSTRIN>TMCC3,+",1
"PKM>GABPA,+",1
"PKP4>EMP2,+",1
"DYNC1H1>EMP2,+",1
"GNS>EMP2,-",1
"TGFBR2>TGFBR3,+",1
"GNS>GNAQ,+",1
"DYNC1H1>PNRC2,+",1
"BAG5>TRIP10,+",1
"ICE2>XAF1,-",1
"POLR2C>CLTC,+",1
"VPS4B>PLEKHG1,+",1
"SSFA2>EIF3H,+",1
"VPS4B>SARAF,+",1
"ABI2>PELI1,+",1
"AKAP9>PELI1,-",1
"KLHL5>MED13,+",1
"POLR2C>NR1D2,+",1
"CTDSP1>NR1D2,+",1
"AKAP9>NR1D2,+",1
"CLTA>NR1D2,-",1
"MED13>NR1D2,+",1
"SSFA2>TIMP3,+",1
"CLTC>TIMP3,+",1
"KDM2A>RSF1,+",1
"SYNE1>MYADM,+",1
"VPS4B>PPP1CB,+",1
"HPCAL1>PPP1CB,+",1
"EIF3H>AKAP9,+",1
"PPP1R13B>AKAP9,+",1
"CLTA>AKAP9,-",1
"HPCAL1>AKAP9,+",1
"KDM2A>RIT1,-",1
"TMEM165>SLK,+",1
"RIT1>ITSN2,+",1
"KDM2A>ITSN2,+",1
"SARAF>VPS4B,+",1
"PKM>TUT7,-",1
"GNS>TUT7,+",1
"EMP2>PKP4,+",1
"TGFBR2>PKP4,+",1
"DYNC1H1>KDM2A,+",1
"TAPBP>FCHO2,+",1
"RPSA>NFAT5,+",1
"FAM84B>TAPBP,+",1
"PPP1R13B>TMEM165,+",1
"TACC1>VPS4B,+",1
"POLR2C>VPS4B,+",1
"TACC1>ITSN2,+",1
"HPCAL1>VPS4B,+",1
"KLHL5>DOCK1,+",1
"ITSN2>SERINC3,+",1
"PPP1R13B>TAPBP,+",1
"SYNE1>TAPBP,+",1
"HPCAL1>CTDSP1,+",1
"TAPBP>KDM2A,+",1
"ITSN2>KDM2A,+",1
"MED13>KDM2A,+",1
"VPS4B>KDM2A,+",1
"NDUFA3>EID1,+",1
"HLA-DRB5>HLA-DMA,+",1
"RAB4A>RSF1,+",1
"SPPL2A>NDUFC2,+",1
"RPL29>FBXW5,+",1
"ITFG1>FBXW5,+",1
"SNRNP70>FBXW5,+",1
"RPL37>RPL13,+",1
"RPL13>HLA-DPB1,+",1
"RPL37>HLA-DPB1,+",1
"ITFG1>PDCD6IP,+",1
"RPL29>PDCD6IP,+",1
"GLUD1>PDCD6IP,+",1
"DR1>ABI2,+",1
"PDCD6IP>NME4,+",1
"TMEM230>NME4,+",1
"FBXW5>SLIRP,+",1
"SMARCE1>PPP1R13B,+",1
"DR1>PPP1R13B,+",1
"FBXW5>EFCAB14,+",1
"DR1>EFCAB14,+",1
"KMT2A>CREBRF,+",1
"ANXA5>KANSL1,+",1
"SNRNP70>KANSL1,+",1
"GIMAP4>KANSL1,+",1
"BEX4>COX7A2L,+",1
"RIT1>PSMC5,+",1
"RPL37>KDELR1,+",1
"KDELR1>DNAJC21,+",1
"ITFG1>DNAJC21,+",1
"GLUD1>WWC2,+",1
"RPL13>RPL13A,+",1
"GIMAP4>TLN1,+",1
"RPL29>ANXA5,+",1
"SMC4>ANXA5,+",1
"TACC1>ANXA5,+",1
"RPL13>HEXA,+",1
"DR1>SMARCE1,-",1
"GIMAP4>SMARCE1,+",1
"DNAJC21>WWC2,+",1
"FBXW5>WWC2,-",1
"PDCD6IP>GLUD1,+",1
"HSP90AB1>DNAJC21,+",1
"DNAJC21>LYPLA1,+",1
"KMT2A>LYPLA1,-",1
"NME4>LYPLA1,+",1
"DR1>NFAT5,+",1
"KMT2A>MALAT1,+",1
"RPL29>NDUFC2,+",1
"GLUD1>NDUFC2,+",1
"NME4>NDUFC2,+",1
"RPL34>RPL37,+",1
"RPL13>RPS5,+",1
"BEX4>NDUFC2,+",1
"TBCB>MVP,-",1
"RBCK1>RNPS1,+",1
"HLA-DRB5>MVP,+",1
"HLA-DRB5>RBM3,+",1
"RIT1>RBM3,+",1
"SPPL2A>DR1,+",1
"ADH5>DR1,-",1
"SELENOW>RBCK1,+",1
"RNPS1>RBCK1,+",1
"ABI2>SPPL2A,+",1
"BAG5>SPPL2A,+",1
"EIF4B>KMT2A,+",1
"RPS13>ERGIC2,+",1
"CNBP>ERGIC2,+",1
"EIF4B>ERGIC2,+",1
"TMED7>BEX4,+",1
"MVP>BEX4,+",1
"NDUFA3>NFAT5,+",1
"PSMC5>PELI1,+",1
"RPS13>EHD2,+",1
"HLA-DRB5>BAG5,+",1
"RPS13>RANBP1,+",1
"TRIP10>RANBP1,+",1
"WDR33>RANBP1,+",1
"BEX4>RNPS1,+",1
"KMT2A>RNPS1,+",1
"MIEN1>RBM3,+",1
"SPPL2A>RBM3,+",1
"MIEN1>RIT1,+",1
"RPS13>TBCB,+",1
"BEX4>MVP,+",1
"PSMC5>KDM2A,+",1
"NFAT5>LAMP1,+",1
"TRIP10>LAMP1,+",1
"NFAT5>DST,+",1
"RPS13>HLA-DRB5,+",1
"WDR33>CDC37,+",1
"PSMC5>WDR33,+",1
"ABI2>TBCB,+",1
"HLA-DRB5>TBCB,+",1
"BAG5>TBCB,+",1
"RIT1>EIF4A1,+",1
"HLA-DRB5>ATP6AP1,+",1
"NFAT5>ATP6AP1,+",1
"FRMD4B>RAC1,+",1
"BAG5>ADH5,+",1
"TRIP10>ABI2,+",1
"BAG5>SEPT7,+",1
"MVP>SEPT7,+",1
"NFAT5>SEPT7,+",1
"NFAT5>SELENOW,+",1
"EHD2>SELENOW,+",1
"POLR2C>SSFA2,+",1
"KDM2A>SSFA2,+",1
"MED13>VAT1,+",1
"RPL27>RIOK3,+",1
"DDX50>NFAT5,+",1
"PGRMC2>NDUFAF3,+",1
"AAMP>LIMS2,+",1
"DCTN3>SERTAD1,-",1
"SEC63>SERTAD1,+",1
"C9orf78>LEPROTL1,+",1
"KLF3>DCTN3,-",1
"SERTAD1>DCTN3,-",1
"DDX50>EHD2,+",1
"GPRC5B>EHD2,+",1
"COX8A>EHD2,+",1
"NDUFAF3>EHD2,+",1
"SMIM37>COX8A,+",1
"PTEN>COX8A,+",1
"ORMDL1>COX8A,-",1
"WNK1>CALM1,+",1
"SPRY1>KDM2A,+",1
"VASP>KDM2A,+",1
"DCTN3>FAM84B,+",1
"ATN1>USP7,+",1
"CHCHD2>USP7,+",1
"SMG1>HNRNPK,+",1
"RPL7>RPL34,+",1
"VPS26A>LARP1,+",1
"DR1>LARP1,+",1
"COX8A>ORMDL1,-",1
"EFNB2>EFCAB14,+",1
"KLF3>AAMP,+",1
"DDX50>AAMP,-",1
"DCTN3>AAMP,+",1
"ORMDL1>AAMP,-",1
"DCTN3>TPRKB,+",1
"LARP1>GTF2I,+",1
"KLF3>GTF2I,+",1
"DR1>MMADHC,+",1
"NDUFAF3>ZBTB7A,+",1
"MMADHC>EFCAB14,+",1
"TPRKB>TTC28,+",1
"DR1>ORMDL1,-",1
"VPS26A>TTC28,+",1
"NDUFAF3>GPRC5B,+",1
"SPRY1>GPRC5B,+",1
"FMR1>DR1,+",1
"PTEN>DR1,+",1
"TPRKB>PGRMC2,+",1
"NFAT5>CD55,+",1
"SEC63>CD55,+",1
"ORMDL1>VASP,-",1
"LARP1>ORMDL1,+",1
"RPL34>RPL7,+",1
"CPT1A>RIOK3,+",1
"VPS4B>VAT1,+",1
"C9orf78>RIOK3,+",1
"RNPS1>AKAP9,-",1
"CCDC68>AKAP9,+",1
"CHCHD2>YWHAB,+",1
"CHCHD2>NOSIP,+",1
"KAT6A>NOSIP,-",1
"ZFAND6>NOSIP,+",1
"JAG1>NCOA4,+",1
"SMG1>NCOA4,+",1
"C9orf78>ZFAND6,+",1
"HLA-DPB1>ZFAND6,+",1
"PPP1R13B>CCDC68,+",1
"EEF1D>CCDC68,+",1
"AKAP9>CCDC68,+",1
"NCOA4>SLK,+",1
"CPT1A>FRMD4B,+",1
"UPF3A>FRMD4B,+",1
"RIOK3>C9orf78,+",1
"NCOA4>C9orf78,+",1
"CHCHD2>C9orf78,+",1
"UPF2>ARIH2,+",1
"HLA-DPB1>ITGB4,+",1
"ASAP1>RANBP1,+",1
"NCOA4>RANBP1,+",1
"CCDC68>ARPC1A,+",1
"KAT6A>FAF2,+",1
"CCDC68>FAF2,+",1
"PTEN>CHCHD1,+",1
"UPF3A>RIOK3,+",1
"NCOA4>PURA,+",1
"EEF1D>DCTN3,+",1
"ZFAND6>DCTN3,+",1
"RIOK3>DCTN3,+",1
"JAG1>DCTN3,+",1
"NCOA4>JAG1,+",1
"C9orf78>CHCHD2,+",1
"RPL7>CHCHD2,+",1
"HLA-DPB1>EIF4B,+",1
"SMG1>CHCHD1,+",1
"KDELR1>NDUFC2,+",1
"SMG1>KDELR1,+",1
"CCDC68>RNPS1,-",1
"PTEN>RNPS1,+",1
"CCDC68>TJP1,+",1
"NOP53>VPS51,+",1
"PPP1R13B>VPS51,+",1
"HNRNPK>DDX60,+",1
"RPL34>RPL27,+",1
"FAF2>RPL27,+",1
"RPL7>RPL27,+",1
"VPS26A>JAG1,+",1
"LARP1>C9orf78,+",1
"NFAT5>GNB2,+",1
"KLF3>GNB2,+",1
"IGFBP4>RAP1B,+",1
"HNRNPUL1>RAP1B,+",1
"RHOA>RAP1B,+",1
"HLA-DPB1>AGO3,+",1
"DR1>AGO3,+",1
"GNB2>AGO3,-",1
"HLA-DPB1>AIG1,+",1
"RHOA>SLK,+",1
"HNRNPUL1>RPL5,+",1
"C9orf78>ITSN2,-",1
"CSDE1>ITSN2,+",1
"TGFBR2>TRIM56,+",1
"FRYL>TRIM56,+",1
"RAP1B>IGFBP4,+",1
"CD74>IGFBP4,+",1
"HNRNPUL1>TAF15,+",1
"URI1>TAF15,+",1
"URI1>RANBP1,+",1
"CSDE1>RANBP1,+",1
"HLA-DRA>HLA-DPA1,+",1
"HNRNPUL1>FRYL,+",1
"ZBTB7A>FRYL,+",1
"ERBIN>FRYL,+",1
"HLA-DPB1>TGFBR2,+",1
"IGFBP4>HLA-DPB1,+",1
"CD74>HLA-DRA,+",1
"PPP1R13B>ANXA7,+",1
"NDUFB8>PPP1R13B,+",1
"KLHL5>PPP1R13B,+",1
"DOCK1>SYNE1,+",1
"MED13>HSP90AB1,+",1
"ANXA7>HSP90AB1,+",1
"KDM2A>CCDC88A,+",1
"ZBTB7A>ABI2,+",1
"KDM2A>ABI2,+",1
"ARID5A>ZBTB7A,+",1
"ZBTB7A>PTPN14,+",1
"KLHL5>ANXA7,+",1
"NR1D2>HPCAL1,+",1
"KDM2A>BPTF,+",1
"CDC42BPA>NFAT5,+",1
"SYNE1>NFAT5,+",1
"CTDSP1>MRPL28,+",1
"SYNE1>MRPL28,+",1
"TAPBP>TACC1,+",1
"PLEKHG1>TACC1,+",1
"ZBTB7A>TACC1,+",1
"PPP1R13B>DYNC1H1,+",1
"SARAF>HPCAL1,+",1
"CCT2>EIF4H,+",1
"RPS13>RPL8,+",1
"HNRNPUL1>KPNB1,+",1
"VPS26A>SMIM37,+",1
"DCTN3>CLTA,+",1
"DR1>PTEN,+",1
"PGRMC2>TMF1,+",1
"NFAT5>TMF1,+",1
"NDUFAF3>TMF1,+",1
"PTEN>TMF1,-",1
"NES>WNK1,+",1
"SMIM37>CHCHD2,+",1
"LARP1>CHCHD2,+",1
"CAPNS1>CHCHD2,+",1
"CHCHD2>SMIM37,+",1
"HLA-DRA>NOSIP,+",1
"DDX50>SEC63,+",1
"CHCHD2>CAPNS1,+",1
"ABI2>SPRY1,-",1
"JAG1>KCTD12,+",1
"KCTD12>FMR1,+",1
"ORMDL1>DDX50,-",1
"AAMP>ABI1,+",1
"ATN1>ABI1,+",1
"DCTN3>ABI1,-",1
"KLF3>NES,+",1
"RBX1>POLR2C,+",1
"CSDE1>NOSIP,+",1
"CREBRF>KPNB1,+",1
"HLA-DRA>CD74,+",1
"RBX1>ZBTB7A,+",1
"RHOA>ZBTB7A,+",1
"AGO3>DR1,+",1
"HNRNPUL1>DR1,-",1
"RAP1B>DR1,+",1
"ZBTB7A>RBX1,+",1
"AGO3>GNB2,-",1
"HNRNPUL1>GNB2,+",1
"RHOA>TXNDC12,+",1
"HLA-DPB1>CD74,+",1
"KPNB1>DCTN3,+",1
"CREBRF>ASAP1,+",1
"ZBTB7A>DCTN3,+",1
"CLTA>DCTN3,+",1
"HNRNPUL1>COX7A2L,+",1
"CREBRF>COX7A2L,+",1
"ZBTB7A>ERBIN,+",1
"TGFBR2>EIF4B,+",1
"CCT2>EIF4B,+",1
"PCBP2>SELENOW,+",1
"CCT2>SHC1,+",1
"CSDE1>ASAP1,+",1
"SMARCE1>DYNC1H1,+",1
"RPL34>SNHG7,+",1
"NME4>TMEM230,+",1
"SLC30A7>PLEKHG1,+",1
"DPYSL3>CYC1,+",1
"SPAG9>ABI2,+",1
"GFOD1>SRRM2,+",1
"CD93>CDH5,+",1
"ABI2>PITPNB,+",1
"PEPD>TM4SF1,+",1
"BPTF>DAD1,+",1
"HPCAL1>DAD1,+",1
"ERBIN>EIF4E,+",1
"CBX6>EIF4E,+",1
"DPYSL3>EIF4E,+",1
"ZNF428>VASP,+",1
"ABI2>DYNC1H1,+",1
"PLEKHG1>DYNC1H1,+",1
"MIR99AHG>A2M,-",1
"SPAG9>TAPBP,+",1
"SEC61G>DPYSL3,+",1
"SLC30A7>SPAG9,+",1
"USF2>SPAG9,+",1
"HPCAL1>SPAG9,-",1
"USF2>HOOK3,+",1
"UBE2Q1>HOOK3,+",1
"SMIM37>HOOK3,+",1
"DAD1>CD79B,+",1
"PNISR>CD79B,+",1
"HPCAL1>PEPD,+",1
"HPCAL1>NCK1,+",1
"GFOD1>FYN,+",1
"DPYSL3>FYN,+",1
"ZNF428>FYN,-",1
"CBX6>RAB5C,+",1
"CREBRF>RAB5C,+",1
"MIR99AHG>RAB5C,-",1
"BPTF>CD93,+",1
"A2M>CD93,+",1
"SLC30A7>ERBIN,+",1
"CYC1>NCK1,+",1
"RAB5C>NCK1,+",1
"CBX6>BPTF,-",1
"GFOD1>CREBRF,+",1
"SPAG9>CREBRF,+",1
"CDH5>PNISR,+",1
"SEC61G>PNISR,+",1
"USF2>PNISR,+",1
"MIR99AHG>PNISR,+",1
"CD93>PNISR,+",1
"CREBRF>PNISR,+",1
"DPYSL3>LRRC32,+",1
"NOSIP>LRRC32,+",1
"PITPNB>PLEKHG1,+",1
"CBX6>GFOD1,+",1
"NFAT5>CAVIN1,+",1
"GFOD1>KPNB1,+",1
"PRDM2>HNRNPC,+",1
"VPS26A>PRDM2,+",1
"NRIP1>PRDM2,+",1
"MAGT1>PRDM2,+",1
"CFLAR>PRDM2,+",1
"MAP3K11>HIP1,-",1
"HNRNPC>HIP1,+",1
"HNRNPC>BTG2,+",1
"WSB1>BTG2,+",1
"VPS26A>SMC4,+",1
"CRBN>SMC4,+",1
"VPS26A>JUND,-",1
"TTC17>NCKAP1,+",1
"REV3L>USP14,+",1
"PTBP3>USP14,+",1
"ZBTB7A>USP14,+",1
"CFLAR>USP14,+",1
"TTC17>VPS26A,+",1
"CRBN>CCDC88A,+",1
"PRDM2>REV3L,+",1
"CFLAR>XAF1,+",1
"ZFHX3>CCL4,+",1
"C19orf53>CCL4,+",1
"C19orf53>HNRNPC,+",1
"SOS1>RPS6KA2,+",1
"MAGT1>RPS6KA2,+",1
"WSB1>KLHL5,+",1
"CREBRF>RSF1,+",1
"DYNC1H1>RSF1,+",1
"RAB5C>EMP2,+",1
"SLC30A7>EMP2,+",1
"SEC61G>SMIM37,+",1
"BPTF>SMIM37,+",1
"DAD1>EGLN1,+",1
"DPYSL3>NDUFAF3,+",1
"SPAG9>NDUFAF3,+",1
"SEC61G>CBX6,+",1
"CFLAR>KLHL5,+",1
"MYCT1>TTC17,+",1
"CFLAR>MAP3K11,+",1
"FNBP1L>MAGT1,-",1
"ACTR2>MAGT1,+",1
"NFAT5>LRRFIP1,+",1
"USP14>TMEM179B,-",1
"CCDC88A>PTBP3,-",1
"MYCT1>PTBP3,+",1
"PRDM2>PTBP3,+",1
"PTEN>PTBP3,+",1
"USP14>PTBP3,+",1
"CD40>PTEN,+",1
"PHC2>SLC25A36,+",1
"ESAM>CDC37,+",1
"CBX6>CDC37,+",1
"ERC1>ARID1A,+",1
"YWHAB>ARID1A,+",1
"CAPN2>PNP,-",1
"SUCLG1>PNP,-",1
"RAB4A>SMG1,+",1
"SLK>PPP1CB,+",1
"ARPC5>C11orf58,+",1
"SUCLG1>C11orf58,+",1
"RANBP1>C11orf58,+",1
"BRWD1>BAZ1B,+",1
"CAP1>TMED2,+",1
"BRWD1>TMED2,+",1
"SNRNP200>TACC1,+",1
"RAB4A>MXRA7,+",1
"FRMD4B>NDUFC2,+",1
"GPBP1L1>PTEN,+",1
"CBX6>TAX1BP1,+",1
"ESAM>CBX6,-",1
"UBR5>CBX6,+",1
"CAPZA1>MAGI1,+",1
"CD40>MAGI1,+",1
"NOSIP>MAGI1,+",1
"CTNNA1>SBNO2,-",1
"TMED2>SLK,+",1
"ERC1>SLK,+",1
"CAP1>SLK,+",1
"MAF1>CHSY1,-",1
"YWHAB>SPCS2,+",1
"SNRNP200>CTTN,+",1
"RILPL2>CTTN,-",1
"BRWD1>ROCK2,+",1
"VASP>CAPN2,+",1
"HOXD9>GNAS,+",1
"SPCS2>HOXD9,+",1
"ERC1>HOXD9,+",1
"SPCS2>CLTA,+",1
"SPCS2>YWHAB,+",1
"ERC1>CHSY1,-",1
"SNRNP200>SLK,-",1
"SPCS2>BTG2,+",1
"BRWD1>SNRNP200,+",1
"YWHAB>SNRNP200,+",1
"SLK>SNRNP200,-",1
"GPBP1L1>SUCLG1,-",1
"C11orf58>SUCLG1,+",1
"SNRNP200>SUCLG1,+",1
"YWHAB>SUCLG1,+",1
"ERC1>RAB4A,+",1
"BTG2>SLK,+",1
"EPHA4>SBNO2,-",1
"CEP57>NDUFC2,+",1
"NOSIP>NDUFC2,+",1
"EPHA4>ESAM,+",1
"PPIC>PPP1R13B,+",1
"ESAM>RPS6KA2,+",1
"HYAL2>RPS6KA2,+",1
"EPHA4>SNX3,+",1
"NDUFC2>SNX3,+",1
"ESAM>UBR5,-",1
"EPHA4>GLUD1,+",1
"PHC2>CAPZA1,+",1
"CEP57>PPIC,+",1
"NDUFC2>PPIC,+",1
"CAPZA1>MCAM,+",1
"PPP1R13B>DPYSL3,+",1
"NDUFC2>MCAM,+",1
"CBX6>STAG2,-",1
"SAP30BP>MAP3K2,+",1
"NDUFC2>MAP3K2,+",1
"CEP57>DYNC1H1,+",1
"MAP3K2>PRPF38B,+",1
"CBX6>PRPF38B,+",1
"ESAM>PSMC5,+",1
"CBX6>PSMC5,+",1
"CMTM6>NOSIP,+",1
"ATOX1>HYAL2,+",1
"CBX6>DPYSL3,+",1
"CD40>UTRN,+",1
"CEP57>MYH9,+",1
"SLC25A36>UTRN,+",1
"DYNC1H1>UTRN,+",1
"MRPL40>RAPGEF3,+",1
"SAP30BP>RAPGEF3,+",1
"NDUFC2>RAPGEF3,+",1
"CEP57>RAPGEF3,+",1
"LRP10>RAPGEF3,+",1
"CD40>BAZ1B,+",1
"STAG2>APLP2,+",1
"LRP10>MYH9,+",1
"STAG2>CTNNA1,+",1
"GLUD1>EPHA4,+",1
"CEP57>CTNNA1,+",1
"PHC2>SAP30BP,+",1
"MAP3K2>SAP30BP,+",1
"LRP10>PHC2,+",1
"EPHA4>PHC2,+",1
"PPIC>UBE2H,+",1
"CMTM6>UBE2H,+",1
"CBX6>PSENEN,+",1
"CD40>ATOX1,+",1
"LRP10>PTPN14,+",1
"PTBP3>CAVIN1,+",1
"C19orf53>PURA,+",1
"RPL29>TMEM230,+",1
"CSTB>KIAA1551,+",1
"APOL3>CFAP36,+",1
"CSDE1>PAFAH1B1,+",1
"PNPLA8>SPAG9,+",1
"PPP1R15A>SPAG9,+",1
"SHISA5>IRF2BP2,-",1
"CDH5>IRF2BP2,+",1
"CSDE1>CPNE3,+",1
"EIF4B>CPNE3,+",1
"ZNF106>ZMYM4,+",1
"CSTB>ZMYM4,+",1
"NFAT5>PSMB3,+",1
"CSDE1>PSMB3,+",1
"MFNG>SPTLC2,+",1
"CDH5>SPTLC2,+",1
"SMG1>SPTLC2,+",1
"CLU>SPTLC2,+",1
"CLU>MAF1,+",1
"NDUFA3>MAF1,+",1
"TAPBP>MAF1,+",1
"CSDE1>CAST,+",1
"NFAT5>TRIM13,+",1
"PAFAH1B1>TRIM13,-",1
"NDUFA3>KIAA1551,+",1
"NDUFA3>CFAP36,+",1
"CCDC50>CFAP36,-",1
"NFAT5>CFAP36,-",1
"PAFAH1B1>CSTB,+",1
"SMG1>PSMC5,-",1
"PNPLA8>PSMC5,+",1
"NDUFA3>PSMC5,+",1
"CCDC50>PSMC5,+",1
"CSTB>PSMC5,+",1
"CLU>PSMC5,+",1
"CDH5>PPP1R15A,+",1
"CSTB>PPP1R15A,+",1
"APOL3>CSTB,+",1
"ZMYM4>CSTB,+",1
"CLU>CSTB,+",1
"ZNF106>PPP1R13B,+",1
"PSMC5>CSTB,+",1
"ZMYM4>MED13,+",1
"AHCTF1>MED13,+",1
"AHCTF1>NDUFA3,-",1
"DNAJC7>NDUFA3,+",1
"SLC3A2>NFAT5,-",1
"NDUFA3>APOL3,+",1
"PSMC5>CLU,+",1
"PPP1R15A>CLU,+",1
"SPTLC2>CLU,+",1
"PPP1R15A>KIAA1551,+",1
"EIF4B>SLC3A2,+",1
"C19orf53>PABPC1,-",1
"ZNF106>CDH5,+",1
"UBE2E3>HDGF,+",1
"CLU>HPCAL1,+",1
"SLK>HPCAL1,+",1
"APOL3>UBE2E3,+",1
"PAFAH1B1>TAPBP,+",1
"CSDE1>TAPBP,+",1
"CSTB>TAPBP,+",1
"SPAG9>GABPA,+",1
"AHCTF1>GABPA,+",1
"PSMC5>GABPA,+",1
"GABPA>PTEN,+",1
"PSMC5>PTEN,+",1
"RPL37>RPS8,+",1
"HSP90AB1>DR1,+",1
"EFCAB14>DR1,+",1
"RPL18A>RPL29,+",1
"RPL37>RPL34,+",1
"RPL13>RPL8,+",1
"FBXW5>SNRNP70,+",1
"DR1>SNRNP70,+",1
"PDCD6IP>SMC4,+",1
"ITFG1>TMEM230,+",1
"DNAJB6>TMEM230,+",1
"PTEN>PNPLA8,-",1
"PAFAH1B1>PNPLA8,-",1
"PSMC5>PNPLA8,+",1
"PAFAH1B1>EIF4B,+",1
"EIF4B>PKM,+",1
"HPCAL1>CCDC50,+",1
"AHCTF1>CCDC50,+",1
