AR,count
"DNAJB1>NEAT1,+",1
"DPM2>NEAT1,-",1
"CXorf36>PCBD1,-",1
"NFE2L1>PIAS1,+",1
"PSMC3>PDLIM1,+",1
"EGLN1>HNRNPUL1,+",1
"FBL>HNRNPUL1,+",1
"NEAT1>RBMS3,+",1
"SMIM7>DPM2,+",1
"NEAT1>DPM2,-",1
"PIAS1>M6PR,-",1
"NFE2L1>SPCS3,+",1
"MCRIP1>CXorf36,+",1
"CNN3>CXorf36,+",1
"LARP7>AR,+",1
"DPM2>AR,-",1
"PSMD12>MTSS1,+",1
"HNRNPA1>MTSS1,+",1
"NDUFB4>TMEM255B,+",1
"COX8A>MAGED2,+",1
"NIN>MAGED2,+",1
"KLF2>MAGED2,+",1
"COX7A2>MAGED2,+",1
"ALG13>RUNX1T1,+",1
"GSPT1>PABPN1,+",1
"CYB5R1>GON4L,+",1
"EIF2S1>AP1S2,+",1
"HNRNPUL1>PBX2,+",1
"SHANK3>PBX2,+",1
"MPRIP>CCDC68,+",1
"NUAK1>CCDC68,+",1
"PHACTR2>CCDC68,+",1
"WDFY1>CCDC68,-",1
"WDFY1>VGLL4,+",1
"SHANK3>ADNP,+",1
"A4GALT>AP1S2,+",1
"RSF1>AP1S2,+",1
"TJP1>AP1S2,+",1
"EIF2S1>INTS3,+",1
"EPHA4>PDCD7,+",1
"PBX2>SHANK3,+",1
"NDUFC2>RHOB,+",1
"TJP1>EPHA4,+",1
"SDCCAG8>EPHA4,+",1
"PDCD7>EPHA4,+",1
"PHACTR2>ADD1,+",1
"VGLL4>NUAK1,-",1
"MPRIP>NUAK1,-",1
"PHACTR2>NUAK1,+",1
"EIF2S1>NUAK1,-",1
"HOXB7>SDCCAG8,-",1
"CCDC68>PBX2,+",1
"UBAP2L>PBX2,-",1
"IRF2BP2>PBX2,+",1
"C9orf78>A4GALT,+",1
"A4GALT>TMEM50B,+",1
"PER3>TMEM50B,-",1
"PHACTR2>TMEM50B,+",1
"PER3>PHACTR2,-",1
"TJP1>PHACTR2,+",1
"HNRNPUL1>PHACTR2,-",1
"SDCCAG8>HOXB7,-",1
"ADNP>WDFY1,+",1
"ADNP>ATP11C,+",1
"LEPR>ADRM1,+",1
"EFR3A>ADRM1,+",1
"HNRNPUL1>DDRGK1,+",1
"PHACTR2>UBAP2L,+",1
"HNRNPUL1>UBAP2L,+",1
"NDUFC2>UBAP2L,-",1
"EFR3A>ANKRD17,+",1
"WDFY1>ANKRD17,-",1
"DDRGK1>RALGDS,+",1
"PER3>RALGDS,-",1
"ATP6AP2>RALGDS,-",1
"HNRNPUL1>RALGDS,-",1
"TJP1>RALGDS,+",1
"WDFY1>A4GALT,+",1
"LEPR>SDCCAG8,+",1
"PHACTR2>PDCD7,+",1
"ATN1>KLF7,-",1
"GNA11>MPRIP,+",1
"A4GALT>OGT,+",1
"UBAP2L>AR,-",1
"EFR3A>AR,-",1
"SFSWAP>SRM,+",1
"ISCA1>SRM,+",1
"CAPNS1>RFC1,+",1
"RAI14>HIPK3,+",1
"IFNGR2>HIPK3,-",1
"SFSWAP>HIPK3,+",1
"SFSWAP>GNA11,-",1
"MRPL32>GNA11,-",1
"TCP1>MPRIP,+",1
"OGT>PDCD7,+",1
"PPHLN1>INHBB,-",1
"ANKRD17>INHBB,+",1
"MPRIP>INHBB,+",1
"ZNF22>INHBB,-",1
"MMP24OS>CNDP2,+",1
"CCDC6>CNDP2,+",1
"ISCA1>ADAM15,+",1
"NDUFB4>ADAM15,+",1
"TCP1>ZNF22,+",1
"IFNGR2>ZNF22,-",1
"CNDP2>ZNF22,+",1
"UBAP2L>NDUFC2,-",1
"EPHA4>NDUFC2,+",1
"C9orf78>RSF1,+",1
"EFR3A>RSF1,-",1
"UBAP2L>PDCD7,+",1
"DDRGK1>IRF2BP2,-",1
"EFR3A>IRF2BP2,-",1
"SDCCAG8>IRF2BP2,+",1
"TJP1>IRF2BP2,+",1
"WDFY1>EPS15,-",1
"RSF1>EPS15,+",1
"SDCCAG8>HNRNPUL1,+",1
"A4GALT>HNRNPUL1,+",1
"A4GALT>LASP1,+",1
"HOXB7>LASP1,+",1
"WDFY1>LASP1,+",1
"OGT>PREX2,+",1
"IRF2BP2>MPRIP,+",1
"ADRM1>ATP6AP2,-",1
"PBX2>ATP6AP2,+",1
"WDFY1>CAPRIN1,+",1
"SDCCAG8>CAPRIN1,+",1
"A4GALT>JAM2,-",1
"PER3>PABPN1,+",1
"SDCCAG8>TXNIP,+",1
"CCDC68>TXNIP,+",1
"TJP1>TXNIP,+",1
"SCAMP1>SDCCAG8,+",1
"SMAD9>SDCCAG8,+",1
"SCAMP1>EDN1,-",1
"MMP24OS>HBP1,-",1
"CD74>SMAD9,+",1
"AGTRAP>RHOB,-",1
"ARCN1>RHOB,-",1
"MMP24OS>RHOB,+",1
"PICALM>YPEL2,+",1
"TCP1>YPEL2,+",1
"RAB5A>GCC2,+",1
"RPAIN>GCC2,+",1
"ABCE1>GCC2,+",1
"ATP6AP2>GCC2,-",1
"HBP1>GCC2,+",1
"TPST2>HBP1,+",1
"TPST2>CXorf36,+",1
"SCAMP1>HBP1,+",1
"VPS35>HBP1,+",1
"PICALM>PRPF38B,+",1
"ROMO1>PRPF38B,+",1
"SF3A3>F8,+",1
"CD74>PICALM,+",1
"HBP1>PICALM,+",1
"HIPK3>PICALM,+",1
"MMP24OS>PICALM,-",1
"CLPTM1L>PICALM,-",1
"RAB5A>EPS15,+",1
"LMO4>JUN,+",1
"OGT>AR,+",1
"ALG13>MEIS2,+",1
"LSM5>MEIS2,+",1
"EGLN1>BEX4,+",1
"EIF4A3>CCT7,+",1
"OGT>CCT7,+",1
"SRP9>CCT7,+",1
"NDUFAF3>CCT7,+",1
"ALG13>CCT7,+",1
"LSM5>ATN1,-",1
"NDUFAF3>MRPS26,-",1
"LSM5>MRPS26,-",1
"NDUFAF3>GSPT1,+",1
"CYB5R1>RHOB,+",1
"CSDE1>RHOB,+",1
"CSDE1>NDUFB7,+",1
"ETFB>MPRIP,-",1
"CCT7>EGLN1,+",1
"EIF4A3>EGLN1,+",1
"OGT>EGLN1,+",1
"NAP1L4>EGLN1,+",1
"EGLN1>RAC1,+",1
"NDUFB7>RAC1,+",1
"GLUD1>NDUFC2,+",1
"GSPT1>NDUFC2,+",1
"SSFA2>SHISA5,+",1
"ATP6AP2>EPS15,+",1
"PRPF38B>SRP14,+",1
"SCAMP1>SRP14,-",1
"MMP24OS>AGTRAP,-",1
"HBP1>PLK2,+",1
"SCAMP1>PLK2,-",1
"SF3A3>SEMA3F,-",1
"YPEL2>SEMA3F,-",1
"SDCCAG8>SEMA3F,-",1
"CDC42SE1>RPAIN,+",1
"SCAMP1>CLPTM1L,+",1
"ARCN1>CLPTM1L,+",1
"TCP1>CLPTM1L,+",1
"PICALM>CLPTM1L,-",1
"ROMO1>CLPTM1L,+",1
"TTC14>VPS35,-",1
"SCAMP1>AHI1,+",1
"AGTRAP>AHI1,+",1
"SF3A3>AHI1,-",1
"HIPK3>AHI1,-",1
"CD74>TCEAL8,+",1
"AGTRAP>WBP2,-",1
"AR>WBP2,+",1
"SMAD9>ARCN1,-",1
"NDUFC2>ARCN1,+",1
"RHOB>ARCN1,-",1
"SEMA3F>CXorf36,-",1
"TCP1>SCAMP1,-",1
"AR>ROMO1,-",1
"ROMO1>SRP14,+",1
"ROMO1>MRPS26,+",1
"RHOB>SRP14,+",1
"PICALM>PKP4,+",1
"RAB5A>MPRIP,+",1
"TCEAL8>TCP1,-",1
"CD74>TCP1,+",1
"SCAMP1>RGS3,-",1
"ROMO1>PLSCR1,+",1
"CD74>PLSCR1,+",1
"SCAMP1>HIPK3,+",1
"RAB5A>HIPK3,+",1
"CD74>HLA-DQA1,+",1
"CD74>TPST2,+",1
"ATP6AP2>DCTN2,+",1
"TCP1>MYOF,+",1
"AGTRAP>TTC14,+",1
"NDUFC2>TTC14,-",1
"ATP6AP2>CDC42SE1,+",1
"NOB1>ABCE1,-",1
"ROMO1>ABCE1,+",1
"NOB1>MRPS26,+",1
"PRPF38B>MRPS26,-",1
"AGTRAP>MRPS26,-",1
"TPST2>MRPS26,+",1
"MRPS36>SETD5,-",1
"ZFC3H1>PLA2G16,+",1
"MRPS36>SP110,-",1
"CAP1>MOB2,+",1
"EIF3D>CAP1,+",1
"R3HDM2>CAP1,+",1
"RHOB>PHF14,-",1
"MOB2>PHF14,+",1
"ZNF462>LEPR,+",1
"PTMS>LEPR,+",1
"NSMCE3>PDCD7,+",1
"CAP1>SFSWAP,+",1
"A4GALT>SFSWAP,+",1
"IL33>SFSWAP,+",1
"R3HDM2>HNRNPA3,-",1
"TEX264>MOB2,+",1
"IL33>DOCK4,+",1
"ERP44>AAMP,-",1
"CCDC68>AAMP,+",1
"AR>ARF6,-",1
"RHOB>AKR1C3,+",1
"EDN1>AKR1C3,+",1
"R3HDM2>PRKAR1A,+",1
"EDN1>PICALM,+",1
"CAP1>SDCCAG8,-",1
"ZNF462>SDCCAG8,+",1
"IL33>PABPN1,+",1
"R3HDM2>PABPN1,-",1
"IL33>CAP1,-",1
"SDCCAG8>CAP1,-",1
"TSHZ2>THSD7A,-",1
"FLNB>THSD7A,+",1
"SUPT4H1>SNTB2,+",1
"APOL6>SNRNP200,-",1
"MPRIP>ZFP91,-",1
"UBE2L3>ZFP91,+",1
"UBE2L3>EPHX1,+",1
"S100A10>MPRIP,+",1
"KRR1>MPRIP,+",1
"APOL6>MPRIP,-",1
"SUPT4H1>CALCRL,-",1
"UBE2L3>CALCRL,+",1
"MRPL32>MRPS26,+",1
"APOL6>CCT2,-",1
"IL33>CCND2,+",1
"CAP1>CCND2,+",1
"EIF3D>CCND2,-",1
"EIF3D>IL33,+",1
"CAP1>CTBS,-",1
"SDCCAG8>CTBS,-",1
"MEIS2>CTBS,-",1
"LEPR>CTBS,+",1
"EIF3D>DEPP1,+",1
"R3HDM2>DEPP1,-",1
"R3HDM2>THSD7A,+",1
"TMX1>DOCK4,+",1
"MAZ>CEACAM1,-",1
"S100A6>SP110,-",1
"RHOB>PTMS,+",1
"SDCCAG8>MEIS2,+",1
"MRPL32>CYBA,+",1
"CAP1>CYBA,+",1
"MOB2>OGT,+",1
"CCDC68>OGT,+",1
"TSHZ2>OGT,+",1
"MEIS2>OGT,+",1
"PICALM>TEX264,-",1
"IL33>CCDC68,+",1
"ZNF462>PTMS,-",1
"R3HDM2>PTMS,-",1
"FBL>UBE2S,-",1
"TEX264>CEACAM1,+",1
"SERTAD2>UBE2S,-",1
"SERP1>UBE2S,+",1
"IRF2BP2>RPS17,+",1
"HLA-DMA>RPS17,+",1
"EIF3L>TXN,+",1
"COQ10B>TXN,+",1
"CXorf36>TXN,+",1
"COQ10B>PSMA2,-",1
"NDUFC2>PSMA2,+",1
"PHACTR2>CALM2,-",1
"ANKIB1>CYB5R1,+",1
"CAP1>NSMCE3,+",1
"IL33>NSMCE3,+",1
"A4GALT>NSMCE3,-",1
"MOB2>TJP1,-",1
"ZNF462>SELE,+",1
"CEACAM1>SELE,+",1
"MOB2>PLK2,-",1
"FLNB>PLK2,-",1
"RHOB>A4GALT,+",1
"RB1CC1>EDN1,+",1
"FLNB>EDN1,+",1
"CTBS>RHOB,+",1
"AKR1C3>RHOB,+",1
"R3HDM2>RHOB,+",1
"PTMS>RHOB,+",1
"IL33>EIF3D,+",1
"CAP1>EIF3D,+",1
"TSHZ2>EIF3D,+",1
"A4GALT>ZNF462,-",1
"RB1CC1>ZNF462,+",1
"MRPL32>ZNF462,+",1
"AR>ZC3HAV1,-",1
"PDCD7>ZC3HAV1,-",1
"LEPR>ZC3HAV1,+",1
"MRPL32>R3HDM2,+",1
"AKR1C3>MRPL32,+",1
"IL33>TJP1,+",1
"IFI16>PLK2,+",1
"R3HDM2>PLK2,+",1
"POLR2I>PCM1,-",1
"TPRKB>ATP6AP2,+",1
"KAT6B>AHNAK,+",1
"B4GALT1>FOXP1,+",1
"G3BP1>FOXP1,+",1
"DICER1>FOXP1,+",1
"KAT6B>PRKCH,+",1
"AHNAK>KAT6B,+",1
"BAZ2A>TMEM259,+",1
"SEC61B>CXorf36,-",1
"ABCB1>CXorf36,+",1
"PDCD7>ATP6AP2,+",1
"PTPN14>ATP6AP2,+",1
"ATP6AP2>TRIM38,+",1
"CASP4>PCM1,+",1
"OGT>CCDC68,+",1
"ATP6AP2>CCDC68,+",1
"CXorf36>CCDC68,+",1
"SEC61B>B4GALT1,-",1
"NFATC3>HNRNPUL1,+",1
"MPRIP>HNRNPUL1,-",1
"DICER1>HNRNPUL1,+",1
"PLK2>GNAQ,+",1
"PRKCH>GNAQ,+",1
"KAT6B>GNAQ,+",1
"SEC61B>NAP1L4,-",1
"CCDC68>RB1CC1,+",1
"SETD5>RB1CC1,+",1
"DICER1>RB1CC1,+",1
"RCAN1>RB1CC1,-",1
"PRKCH>ITM2A,+",1
"RCAN1>KIDINS220,+",1
"NFATC3>KIDINS220,+",1
"DICER1>SSFA2,+",1
"ERP44>SSFA2,-",1
"NFATC3>FBXO7,+",1
"DICER1>FBXO7,+",1
"KIDINS220>FBXO7,-",1
"G3BP1>PHACTR2,-",1
"SSFA2>MPRIP,-",1
"AHNAK>RCAN1,+",1
"TMEM259>ALG13,-",1
"CXorf36>ALG13,+",1
"TMEM259>TPRKB,+",1
"CXorf36>TPRKB,+",1
"CXorf36>PUM1,+",1
"HNRNPUL1>DICER1,+",1
"ATP6AP2>ABCB1,+",1
"SSFA2>ERP44,-",1
"ABCB1>TMX1,+",1
"PDCD7>G3BP1,-",1
"KAT6B>G3BP1,+",1
"KAT6B>RB1CC1,+",1
"SEC61B>CREBRF,+",1
"KTN1>PDCD7,+",1
"PTPN14>PDCD7,-",1
"TBC1D20>TIE1,+",1
"SUPT4H1>GUK1,-",1
"S100A10>GUK1,+",1
"UBE2L3>GUK1,+",1
"ZFP91>UBE2L3,+",1
"TTC14>UBE2L3,+",1
"CAPRIN1>CXorf36,-",1
"SUPT4H1>MEIS2,+",1
"SUPT4H1>TTC14,+",1
"APOL6>TTC14,-",1
"KRR1>IFI16,+",1
"PCM1>EFNA1,+",1
"NFE2L1>ALG13,+",1
"UBE2K>PPIB,+",1
"NFE2L1>PPIB,+",1
"GUK1>PPIB,+",1
"KRR1>EMC6,+",1
"KLF7>KRR1,+",1
"CASP4>KRR1,-",1
"CHD2>ARCN1,+",1
"PPIB>MAZ,+",1
"AR>RAPGEF4,+",1
"SAV1>RAPGEF4,-",1
"KRR1>PCM1,-",1
"DOCK4>TIE1,+",1
"MRPS26>R3HDM2,-",1
"RB1CC1>TAF1D,-",1
"SAV1>R3HDM2,+",1
"CXorf36>TAF1D,+",1
"G3BP1>BAZ2A,+",1
"CHD2>APOL6,-",1
"KLF7>DOCK4,+",1
"PPIB>UBE2K,+",1
"EMC6>UBE2K,+",1
"DCTN6>SAV1,+",1
"R3HDM2>SAV1,+",1
"TTC14>SAV1,+",1
"RAPGEF4>SAV1,-",1
"SAV1>NFE2L1,+",1
"DCTN6>PHKB,-",1
"UBE2K>PHKB,+",1
"TBC1D20>POLR2I,-",1
"TBC1D20>AP1S2,+",1
"CHD2>AP1S2,-",1
"APOL6>TBC1D20,+",1
"CASP4>TPD52L1,+",1
"CASP4>PTMS,+",1
"CCT2>PTMS,+",1
"CASP4>NET1,-",1
"DOCK4>NET1,+",1
"IFI16>NET1,+",1
"CHORDC1>CYB5R1,+",1
"SETD5>COQ10B,+",1
"HLA-DMA>COQ10B,+",1
"SMARCC1>MPRIP,+",1
"MT-ND4>TAF1D,+",1
"NEMF>CAPRIN1,+",1
"SMARCC1>CAPRIN1,-",1
"SAV1>SMARCC1,+",1
"AR>SMARCC1,+",1
"HLA-DQB1>ATF3,+",1
"SDCCAG8>ATF3,+",1
"COX8A>NIPSNAP2,+",1
"CCT7>NIPSNAP2,-",1
"CREB1>NIPSNAP2,+",1
"PPP6R3>MPRIP,+",1
"NLRP1>MPRIP,+",1
"RAB5A>DGKZ,-",1
"NLRP1>DNM1L,+",1
"TCP1>CALM1,+",1
"HLA-DRA>NEMF,+",1
"PABPN1>NEMF,+",1
"LEPR>PLK2,+",1
"COX8A>HLA-DRA,+",1
"ATF3>HLA-DRA,+",1
"HLA-DQB1>HLA-DRA,+",1
"EPS15>PPP6R3,+",1
"ZMIZ1>PPP6R3,+",1
"SDCCAG8>PPP6R3,+",1
"HLA-DRA>HLA-DQB1,+",1
"PSMC4>HLA-DQB1,-",1
"LEPR>PABPN1,+",1
"MT-ND4>PABPN1,-",1
"C11orf58>DGKZ,+",1
"TTC14>M6PR,+",1
"HDAC7>M6PR,-",1
"RAB5A>SP110,+",1
"SOCS2>SP110,-",1
"SNRPD1>ARMCX3,+",1
"ATP6AP2>ARMCX3,-",1
"SP110>COPS8,-",1
"RBBP7>NRBP1,+",1
"ZNF518A>PRDX3,+",1
"POLR2I>PRDX3,-",1
"RBBP7>PRDX3,+",1
"POLR2I>SF3A3,+",1
"AR>SF3A3,+",1
"TTC1>CCDC50,-",1
"RUNX1T1>CCDC50,+",1
"ZNF22>CCDC50,-",1
"RTL8A>LSM6,+",1
"RBBP7>FOXO3,+",1
"M6PR>FOXO3,+",1
"AR>SAV1,-",1
"SMARCC1>SAV1,+",1
"HLA-DQB1>PABPN1,+",1
"MYOF>SQSTM1,+",1
"PTMS>HNRNPA3,+",1
"CALM1>HNRNPA3,+",1
"LEPR>S100A11,+",1
"CALM1>TCP1,+",1
"SMARCC1>IFI16,-",1
"NLRP1>IFI16,+",1
"JAM2>IFI16,+",1
"ZMIZ1>HSP90AA1,+",1
"NLRP1>HSP90AA1,+",1
"NLRP1>CXorf36,+",1
"MYOF>CXorf36,+",1
"ZMIZ1>CXorf36,+",1
"SAV1>AR,-",1
"SMARCC1>AR,+",1
"COPRS>DLC1,+",1
"DGKZ>TTC1,+",1
"PHACTR2>TTC1,-",1
"AR>TTC1,-",1
"TMX1>TTC1,+",1
"LIPA>TSC22D1,+",1
"GRB2>RAPGEF4,+",1
"TSC22D1>RAPGEF4,+",1
"COPRS>PHACTR2,+",1
"GRB2>PHACTR2,+",1
"TMX1>HES1,-",1
"TAF1D>CHCHD2,+",1
"SMARCC1>TCP1,+",1
"PTMS>S100A11,+",1
"HLA-DRA>TMEM259,+",1
"ZMIZ1>S100A11,+",1
"MT-ND4>MT-CYB,+",1
"NEAT1>MEIS2,+",1
"NEMF>G3BP1,-",1
"NIPSNAP2>G3BP1,-",1
"CREB1>NLRP1,-",1
"COX8A>PTMS,+",1
"HLA-DRA>COX8A,+",1
"LEPR>COX8A,+",1
"MT-CYB>MT-ND4,+",1
"PPP6R3>PROCR,+",1
"HLA-A>PROCR,+",1
"HLA-DRA>LEPR,+",1
"MPRIP>LEPR,+",1
"PRDX1>LEPR,+",1
"PPP6R3>SDCCAG8,+",1
"MYOF>SDCCAG8,+",1
"ZMIZ1>RNMT,+",1
"SMARCC1>RNMT,+",1
"NLRP1>CREB1,-",1
"CXorf36>CREB1,-",1
"PSMC4>TMEM167A,-",1
"ATF3>PARP9,+",1
"MYOF>PARP9,+",1
"SRSF9>DGKZ,+",1
"ADI1>DGKZ,+",1
"TUBA1A>MGMT,+",1
"RPS17>C8orf59,+",1
"SUN1>EP300,-",1
"SDHC>ANKIB1,+",1
"CHORDC1>ANKIB1,-",1
"COQ10B>ALG13,+",1
"C1orf115>ALG13,+",1
"SERP1>HEBP1,+",1
"ANKIB1>PDCD10,+",1
"AR>CHORDC1,-",1
"FBL>CHORDC1,-",1
"UBE2S>SERTAD2,-",1
"TXN>C8orf59,+",1
"FXR1>CXorf36,-",1
"CCDC50>LMCD1,-",1
"TXN>JAM2,+",1
"C1orf115>MAX,+",1
"PSMA2>MAX,+",1
"C1orf115>LTC4S,+",1
"FXR1>FBL,+",1
"C1orf115>HLA-DMA,+",1
"PDCD10>SDHC,+",1
"SERTAD2>MPRIP,+",1
"FXR1>MPRIP,+",1
"HEBP1>MPRIP,+",1
"NOB1>NDUFC2,+",1
"C1orf115>EP300,+",1
"SERTAD2>SEC11A,+",1
"HNRNPA1>SEC11A,+",1
"NOB1>JUN,+",1
"COQ10B>MGMT,+",1
"SERP1>MGMT,+",1
"IRF2BP2>PROCR,+",1
"C1orf115>SERP1,+",1
"SERTAD2>SELE,+",1
"TXN>C1orf43,+",1
"MGMT>C1orf43,+",1
"SNX6>C1orf43,-",1
"C1orf115>C1orf43,+",1
"HLA-DMA>CD74,+",1
"PSMA2>CD74,-",1
"CHORDC1>SNX6,-",1
"IRF2BP2>SETD5,+",1
"COQ10B>EIF3L,+",1
"NOB1>EIF3L,+",1
"LTC4S>SUN1,+",1
"EIF3L>NOB1,+",1
"SNX6>NOB1,+",1
"SERP1>NOB1,+",1
"ANKIB1>CCDC90B,-",1
"INHBB>CCDC90B,-",1
"EIF3L>CCDC90B,+",1
"CXorf36>CCDC90B,+",1
"COPS8>EXOC6,+",1
"RAB5C>TTC1,+",1
"TTC1>MECOM,+",1
"LSM6>SNRPD1,-",1
"SRSF9>IGFBP4,-",1
"TTC1>IGFBP4,-",1
"RUNX1T1>ZNF518A,+",1
"RABAC1>ZNF518A,+",1
"FIS1>ZNF518A,+",1
"RBBP4>SRSF9,+",1
"ZNF22>TCEAL8,-",1
"FOXO3>TCEAL8,+",1
"LSM6>RTL8A,+",1
"SOCS2>RTL8A,-",1
"RUNX1T1>GIMAP2,+",1
"AR>GIMAP2,+",1
"WBP2>FUS,+",1
"SP110>FUS,+",1
"M6PR>FUS,-",1
"RABAC1>RUNX1T1,-",1
"ERP44>RUNX1T1,-",1
"FIS1>RUNX1T1,+",1
"ATP6AP2>ADI1,-",1
"TCEAL8>ADI1,+",1
"MECOM>ADI1,+",1
"SRSF9>RBBP4,+",1
"FOXO3>PSMC3,+",1
"SOCS2>SNRPD1,+",1
"RAB5A>SNRPD1,+",1
"SRSF9>POLR2I,+",1
"KCNN3>WBP2,+",1
"RBBP7>POLR2I,-",1
"RAB5C>POLR2I,-",1
"SRSF9>GNAS,+",1
"RTL8A>RBBP7,+",1
"RAB5A>HDAC7,+",1
"M6PR>HDAC7,-",1
"HDAC7>ATP2A2,+",1
"LMCD1>ATP2A2,+",1
"SRSF9>ATP2A2,+",1
"ZNF22>SOCS2,+",1
"RABAC1>TTC14,+",1
"LMCD1>TTC14,+",1
"M6PR>TTC14,+",1
"TTC14>C11orf58,+",1
"POLR2I>SOX17,-",1
"GIMAP2>SOX17,+",1
"RAB5A>SOX17,+",1
"SF3A3>SOX17,+",1
"TTC14>IFI27,+",1
"ATP6AP2>IFI27,+",1
"SRSF9>WBP2,+",1
"SP110>WBP2,+",1
"TTC1>WBP2,+",1
"ABCB1>LEPR,+",1
"NFATC3>LEPR,+",1
"B4GALT1>NFATC3,+",1
"PLK2>PCNX1,-",1
"POLR2K>PHPT1,+",1
"SDAD1>MARCKSL1,+",1
"HLA-A>MARCKSL1,+",1
"SFSWAP>TINAGL1,+",1
"SCP2>TINAGL1,+",1
"HLA-A>TINAGL1,+",1
"PNPLA2>METTL5,-",1
"ZFHX3>SCP2,+",1
"APPBP2>SCP2,+",1
"SFSWAP>SCP2,+",1
"PSMD12>NME3,+",1
"BANF1>PCNX1,+",1
"SCARB2>UBN1,+",1
"TMX2>SFSWAP,-",1
"PNPLA2>SFSWAP,+",1
"CCDC50>FBXO9,+",1
"UBN1>FBXO9,-",1
"NME3>BEX4,+",1
"FBXO9>BEX4,+",1
"MARCKSL1>BEX4,+",1
"POLR2K>NFE2L1,+",1
"PNPLA2>NFE2L1,+",1
"CSDE1>NFE2L1,+",1
"PHPT1>SCARB2,+",1
"FRY>TMX2,-",1
"AR>TMX2,+",1
"TAOK2>BANF1,+",1
"BEX4>CSDE1,+",1
"PNPLA2>COMMD1,-",1
"SCP2>COMMD1,+",1
"APPBP2>ZFHX3,+",1
"SCARB2>ZFHX3,+",1
"PNPLA2>AP1S2,+",1
"USHBP1>AP1S2,+",1
"TBCB>POLR2K,+",1
"PHPT1>POLR2K,+",1
"APPBP2>USHBP1,-",1
"PSMD12>USHBP1,+",1
"NME3>PLA2G16,+",1
"PNPLA2>PDCD7,+",1
"METTL5>TRIM38,+",1
"NDUFC2>TRIM38,+",1
"TBCB>FRY,+",1
"SDAD1>FRY,+",1
"BANF1>FRY,+",1
"PLK2>FRY,+",1
"POLR2K>TBCB,+",1
"HLA-A>TBCB,+",1
"TBCB>TNRC6B,+",1
"TMX2>CSDE1,+",1
"PLK2>CSDE1,+",1
"COMMD1>SDAD1,+",1
"BANF1>SDAD1,+",1
"TBCB>FKBP9,-",1
"CCT7>PROCR,+",1
"MEIS2>TPST2,+",1
"BAZ2B>TPST2,+",1
"NME1>PICALM,-",1
"ZNF524>PICALM,+",1
"MPRIP>PHF11,+",1
"BHLHE40>PHF11,+",1
"CSDE1>MGLL,-",1
"KLF7>MGLL,-",1
"PICALM>SELE,-",1
"RAB5A>SELE,-",1
"GNAQ>SELE,+",1
"CCT7>BAZ2B,+",1
"HEBP1>PPP1R13B,+",1
"HEBP1>CSDE1,+",1
"TPST2>LTA4H,+",1
"PHF11>LTA4H,-",1
"RAB5A>LTA4H,+",1
"SELE>LTA4H,+",1
"PRPF4B>RNF13,+",1
"MVP>RNF13,+",1
"ZBTB44>RNF13,-",1
"ZNF524>MVP,-",1
"RAB5A>HEBP1,+",1
"PSMD1>IFI16,+",1
"BAZ2B>PROCR,-",1
"SCARB2>FKBP9,+",1
"GNAQ>CCT7,+",1
"COMMD1>TAOK2,+",1
"BANF1>TAOK2,+",1
"PNPLA2>ALG13,+",1
"POLR2K>DUT,+",1
"PLK2>DUT,+",1
"BANF1>DUT,+",1
"PSMD12>HIPK3,+",1
"PHPT1>ALDH9A1,+",1
"PSMD12>ALDH9A1,+",1
"BANF1>ALDH9A1,+",1
"ZNF524>DUSP5,+",1
"PRPF4B>DUSP5,+",1
"MED29>SOCS3,+",1
"SNX17>PSMD1,-",1
"MED29>PSMD1,+",1
"PICALM>OCIAD1,+",1
"MLF2>EIF4A3,+",1
"AR>EIF4A3,+",1
"ZBTB44>EIF4A3,-",1
"ZNF524>HNRNPA2B1,+",1
"MPRIP>CCDC50,-",1
"NME1>CCDC50,-",1
"PLK2>CCDC50,+",1
"SCARB2>PSMD12,+",1
"ZFHX3>UBN1,+",1
"HEBP1>PRPF4B,+",1
"HADHA>TIAM1,+",1
"CSNK2B>TMX1,+",1
"MOB1A>RSF1,+",1
"MRPS26>RSF1,+",1
"KLF4>RSF1,+",1
"ATP2B1>RSF1,+",1
"NUCB1>AURKAIP1,+",1
"JAM2>RAI14,+",1
"HNRNPU>KLF2,+",1
"RPS17>MTSS1,+",1
"KLF4>MTSS1,+",1
"EIF3D>PKP4,+",1
"PRCP>TIAM1,+",1
"HLA-A>RPS25,+",1
"PLSCR1>TIAM1,+",1
"RAI14>AHNAK,+",1
"RTL8A>STMN1,-",1
"TSHZ2>STMN1,-",1
"RPS17>CYBA,-",1
"SLC44A2>CYBA,+",1
"DOCK4>RAPGEF4,+",1
"ZNF462>NEAT1,+",1
"HADHA>TSHZ2,+",1
"RAI14>TSHZ2,+",1
"EPS15>TSHZ2,+",1
"HNRNPA1>HADHB,-",1
"MOB1A>HADHB,+",1
"PRDX6>HADHB,+",1
"PRDX6>NET1,+",1
"ELK4>SNRPE,+",1
"MYOF>ATP2B1,+",1
"SMC4>ATP2B1,+",1
"CSNK2B>ATP2B1,+",1
"JAM2>RPS17,-",1
"HNRNPU>RPS17,+",1
"CSNK2B>AP2B1,-",1
"NUCB1>AP2B1,+",1
"NUCB1>S100A11,+",1
"KLF4>S100A11,+",1
"COA3>HNRNPUL1,+",1
"ATP2B1>MYOF,+",1
"KLF4>MYOF,+",1
"COA3>HNRNPU,+",1
