ERG,count
"CYHR1>TXNDC9,+",1
"NME1>PSMD8,+",1
"MKLN1>PSMD8,+",1
"EIF2B1>ABCD4,+",1
"HIGD2A>ABCD4,-",1
"MYO6>ABCD4,+",1
"COMMD4>SZRD1,+",1
"NASP>PFDN2,+",1
"TXNDC9>SZRD1,+",1
"ABCD4>C1orf122,-",1
"TXNDC9>C1orf122,+",1
"CYHR1>HOXD8,+",1
"CLEC1A>CASC4,+",1
"TMEM141>WAC,+",1
"TCF25>UBE2M,+",1
"RNF7>GPR146,+",1
"KANSL1>PFDN2,+",1
"KANSL1>PEA15,+",1
"TCF25>PEA15,+",1
"DDX5>SMC5,+",1
"POLR2C>TGFBR3,+",1
"ARPC1A>SCAND1,+",1
"BRK1>SCAND1,+",1
"CCND3>PSMB5,+",1
"HDGF>PSMB5,+",1
"YES1>PSMB5,+",1
"KANSL1>EIF3G,+",1
"WWP1>RBM6,+",1
"RTF2>RBM6,+",1
"GOLGB1>RBM6,+",1
"PAM>RTF2,+",1
"VDAC2>ATP6V0E1,+",1
"KAT6B>RTF2,+",1
"PCMTD1>RTF2,+",1
"KAT6B>DYNC1LI2,+",1
"TANC1>NUAK1,+",1
"RPL7>RPL38,+",1
"NASP>RPL38,+",1
"CD74>MT-CO2,+",1
"KAT6B>MT-CO2,+",1
"PTPRA>SNHG7,+",1
"RNF7>SCAND1,+",1
"TMEM141>AHNAK,+",1
"TCF25>TAF10,+",1
"SNHG7>YES1,+",1
"PPT1>CACYBP,+",1
"AHNAK>ARL2,+",1
"PSMD8>ARL2,+",1
"PEA15>NFIA,+",1
"ARPC1A>NFIA,+",1
"TCF25>NFIA,+",1
"PEA15>CLEC1A,+",1
"ARL6IP5>TCF25,+",1
"CCND3>TCF25,+",1
"PFDN2>CCND3,+",1
"SCAND1>ARPC1A,+",1
"AHNAK>HDGF,+",1
"TIAM1>ARL6IP5,+",1
"TMEM141>ARL6IP5,+",1
"PFDN2>FNBP1L,+",1
"CCND3>FNBP1L,+",1
"HDGF>FNBP1L,+",1
"PSMD8>BRK1,+",1
"GPR146>BRK1,+",1
"PPT1>ARPC1A,+",1
"MED13>UHMK1,+",1
"DENR>UBA1,+",1
"ZNF706>UBA1,+",1
"NUDCD1>CNTNAP3B,+",1
"SLC38A2>SUMF2,+",1
"FCHSD2>CCDC6,+",1
"TMEM109>CCDC6,+",1
"NUDCD1>TRIM38,+",1
"HIGD2A>TRIM38,+",1
"TRIM44>TRIM38,-",1
"AK2>NUDCD1,+",1
"CNTNAP3B>NUDCD1,+",1
"SNRNP200>DYNC1H1,+",1
"SNRNP200>CNTNAP3B,-",1
"TMEM109>LAMTOR1,+",1
"HIGD2A>HSD17B4,+",1
"TTC1>HSD17B4,+",1
"AK2>VPS37B,+",1
"TTC1>VPS37B,+",1
"TRIM44>VPS37B,+",1
"TMEM109>PDLIM1,+",1
"TRIM44>PDLIM1,+",1
"LAMTOR1>PARP14,-",1
"PDLIM5>DUSP1,+",1
"PDLIM5>SUMF2,-",1
"BRD7>SNRNP200,+",1
"GPATCH8>HIGD2A,+",1
"LPP>UBE2G2,+",1
"LPP>ATP6V0E1,+",1
"SF3B6>ATP6V0E1,+",1
"YES1>PDCL,+",1
"BANF1>PDCL,+",1
"ARF1>RNF167,+",1
"PDCL>YES1,+",1
"CALD1>DCHS1,+",1
"ARPC1A>DCHS1,+",1
"ARF1>MALAT1,+",1
"CALD1>TRIP11,+",1
"TMEM109>BRD7,-",1
"VCP>BANF1,+",1
"VCP>EIF4B,+",1
"CTDNEP1>PDLIM5,+",1
"VCP>PDLIM5,+",1
"EEF2>PDLIM5,+",1
"RPLP1>PDLIM5,+",1
"PDCL>PSMD8,+",1
"TRIM44>NASP,+",1
"GPATCH8>N4BP2L2,+",1
"CD151>DUSP1,+",1
"GPATCH8>MT-ND6,+",1
"LPP>UBE2N,+",1
"GPATCH8>NDUFC2,+",1
"KCTD12>FN1,+",1
"CD151>UBE2L6,+",1
"TMEM109>UBE2L6,+",1
"TTC1>UBE2L6,+",1
"SUMF2>SLC38A2,+",1
"AK2>SLC38A2,+",1
"AK2>NDUFA5,+",1
"CLU>NDUFA5,-",1
"TMEM109>NDUFA5,+",1
"TRIM44>KIAA1671,+",1
"SNRNP200>FN1,+",1
"LAMTOR1>SERBP1,-",1
"MT-ND3>SERBP1,+",1
"UBXN4>FCHSD2,+",1
"BRD7>FCHSD2,-",1
"GPATCH8>ERG,+",1
"CCDC186>CHSY1,+",1
"MT-ATP6>MT-CO1,+",1
"CCDC186>ZKSCAN1,-",1
"PTPRA>ST13,+",1
"UBE2H>FN1,+",1
"CCDC6>TMEM109,+",1
"TRIM38>TRIM44,-",1
"HSD17B4>SELENOW,+",1
"AK2>TRIM44,-",1
"BRD7>SIVA1,+",1
"TMEM109>CLU,+",1
"CD151>CLU,+",1
"TTC1>CLU,+",1
"TRIM44>MT-ND3,+",1
"UBXN4>PDLIM5,+",1
"HIGD2A>SELENOW,+",1
"NUDCD1>SELENOW,+",1
"UBE2H>KCTD12,+",1
"HIGD2A>TMEM109,+",1
"NPR3>KCTD12,+",1
"KCTD12>NPR3,+",1
"CD151>GPATCH8,+",1
"CD151>AK2,+",1
"TRIM44>AK2,-",1
"UBXN4>PSAP,+",1
"CD151>PSAP,+",1
"FN1>UBE2H,+",1
"CD151>UBE2H,+",1
"MRPL28>UBE2N,+",1
"UBE2G2>UBE2N,+",1
"CLTC>UBA1,+",1
"ZNF706>DENR,+",1
"UBA1>VEZF1,+",1
"EIF4B>VEZF1,+",1
"DDX5>VEZF1,+",1
"MTPN>LIMS2,+",1
"MAPK1>LIMS2,+",1
"CLTC>LIMS2,+",1
"FNIP2>TRIP11,+",1
"TCAF1>DENR,-",1
"MED13>DENR,+",1
"FGD5>MAP4,+",1
"TMEM141>TTC37,+",1
"MAP4>MGP,+",1
"RANBP1>MGP,+",1
"ATP6V0E1>MGP,+",1
"MALAT1>CMPK1,+",1
"ZNF706>CMPK1,+",1
"TMED10>MRPL16,+",1
"NFIC>MRPL16,+",1
"FNIP2>MRPL16,+",1
"TMEM141>NDUFA5,+",1
"TCAF1>TTC37,+",1
"ECHS1>TTC37,+",1
"MRPL16>KHDRBS1,+",1
"DENR>MCTP1,-",1
"UPF2>SON,+",1
"FNIP2>SON,+",1
"SON>TMEM141,-",1
"MCTP1>TMEM141,+",1
"CLTC>TMEM141,+",1
"UHMK1>TMEM141,-",1
"MRPL16>TXNDC12,+",1
"TCAF1>ROBO4,+",1
"WWP1>ROBO4,+",1
"MRPL16>MCTP1,+",1
"MRPL16>TTC37,+",1
"TMEM141>MCTP1,+",1
"ZNF706>MCTP1,+",1
"TMED10>YWHAH,+",1
"ZNF706>YWHAH,+",1
"FNIP2>RANBP1,+",1
"TMEM141>EIF4B,+",1
"DDX5>EIF4B,+",1
"ECHS1>EIF4B,+",1
"RANBP1>EIF4B,+",1
"MRPL16>NDUFA5,+",1
"UBA1>KHDRBS1,+",1
"NHP2>TES,+",1
"PFDN5>JUN,+",1
"ROBO4>WWP1,+",1
"DDX5>MTPN,+",1
"TCAF1>ERG,+",1
"MRPL16>ERG,+",1
"CALD1>PTBP3,-",1
"RPLP1>PFDN5,+",1
"CALD1>EEF2,+",1
"RPLP1>EEF2,+",1
"SUN2>JUN,+",1
"PDCL>ARPC2,+",1
"ZNF706>TRIM44,+",1
"RPLP1>ARPC1A,+",1
"TMEM109>PSMD13,+",1
"GIMAP7>TMEM109,+",1
"CHMP2A>LRPAP1,-",1
"RPLP1>RPS16,+",1
"VCP>CHMP2A,+",1
"RPLP1>GIMAP7,+",1
"MRPL28>ITGB1,+",1
"SUN2>TES,+",1
"TMEM141>TRIM44,+",1
"SON>TRIM44,+",1
"UPF2>NFIC,-",1
"ZNF706>CDK9,+",1
"SON>NFIC,+",1
"CLTC>SIVA1,+",1
"TMEM141>SIVA1,+",1
"TMED10>CLTC,+",1
"FNIP2>CLTC,+",1
"TCAF1>CLTC,+",1
"SON>FNIP2,+",1
"TCAF1>FNIP2,+",1
"MTPN>MAPK1,+",1
"MRPL16>CDK9,+",1
"SIVA1>TRIM44,-",1
"ROBO4>CDK9,+",1
"MRPL16>TMED10,+",1
"TCAF1>UBE2E3,+",1
"CLTC>HSD17B4,+",1
"CMPK1>UPF2,+",1
"TMEM141>UPF2,-",1
"ZNF706>UPF2,-",1
"UBA1>HIGD2A,+",1
"UPF2>TRIM44,+",1
"PLPP5>MT-CO2,+",1
"FGD5>CLEC1A,+",1
"EIF3F>ZNF22,+",1
"EIF3G>GON4L,+",1
"ADGRL4>PCMTD1,+",1
"ATRAID>FGD5,+",1
"COA3>FGD5,+",1
"COPB1>FGD5,+",1
"ZNF22>SNHG7,+",1
"CD151>ADGRL4,+",1
"NOL7>TMEM14C,+",1
"ZNF22>PTMS,+",1
"RPL27>PTMS,+",1
"RAC1>PTMS,+",1
"CDC37>ATP6V0E1,+",1
"ATRAID>AHNAK,+",1
"MT-ND3>AHNAK,+",1
"ADGRL4>SUMO2,+",1
"RPL8>MT-ND3,+",1
"MT-CO3>MT-ND3,+",1
"CLPTM1>RTF2,+",1
"MT-CO3>RTF2,+",1
"SNHG7>RTF2,+",1
"CDC37>GIMAP7,+",1
"HSP90AB1>EBAG9,+",1
"NME3>UQCRB,+",1
"RPL8>UQCRB,+",1
"TMEM14C>NOL7,+",1
"COA3>RPL8,+",1
"FGD5>CRTAP,+",1
"NOL7>CRTAP,+",1
"GIMAP7>CRTAP,+",1
"ICA1>CRTAP,+",1
"NOL7>NME3,+",1
"RALBP1>NME3,+",1
"ICA1>NME3,+",1
"TMEM14C>CLPTM1,+",1
"SCP2>CLPTM1,+",1
"RPL27>RPL8,+",1
"SNHG7>NOL7,+",1
"SNHG7>RPL8,+",1
"RAC1>SERBP1,+",1
"GIMAP7>SERBP1,+",1
"RPL8>RPL38,+",1
"SNHG7>ICA1,+",1
"GIMAP7>ICA1,+",1
"PSMB5>SYPL1,+",1
"RPL27>UBA52,+",1
"ICA1>NOL7,+",1
"HMGN1>EBAG9,+",1
"RPL34>UBA52,+",1
"EIF4B>MT-ND3,+",1
"TMEM109>TCF25,+",1
"KAT6B>HMGN1,+",1
"KAT6B>MYL12A,+",1
"RPL34>MYL12A,+",1
"MKLN1>MYL12A,+",1
"SMG1>GINM1,+",1
"WTAP>TMEM109,+",1
"RPSA>TMEM109,+",1
"RPS21>DDX5,+",1
"BRI3>DDX5,+",1
"WTAP>TCF25,+",1
"HSP90AB1>ANKRD12,+",1
"RPSA>TCF25,+",1
"HMGN1>TACC1,+",1
"SYF2>AHNAK,+",1
"PRPF4B>AHNAK,+",1
"RPL30>AHNAK,+",1
"MKLN1>SMG1,+",1
"NACA>SMG1,+",1
"DDX5>BRI3,+",1
"MKLN1>NUAK1,+",1
"TCEAL8>HMGN1,+",1
"WTAP>ANKRD12,+",1
"RPL35A>RPL34,+",1
"AHNAK>EIF4H,+",1
"RPL34>RPL35A,+",1
"RPL30>RPL35A,+",1
"SMG1>PNISR,+",1
"SYF2>PNISR,+",1
"SMG1>TRIM56,+",1
"RPL34>TRIM56,+",1
"EIF4B>TRIM56,+",1
"TMEM109>WTAP,+",1
"RPS21>RPL41,+",1
"HSP90AB1>EIF4H,+",1
"TACC1>ANKRD12,+",1
"RPL35A>RPL38,+",1
"SMG1>PAM,+",1
"TACC1>PAM,+",1
"ISCU>EGFL7,+",1
"BRI3>EGFL7,+",1
"RPL30>CBX3,+",1
"HMGN1>PRPF4B,+",1
"RPL34>RPS4X,+",1
"TMEM109>ANKRD12,+",1
"CLPTM1>CRTAP,+",1
"TMEM14C>CRTAP,+",1
"COPB1>TRIM44,+",1
"SF3A3>EIF3F,+",1
"BAG5>SNTB2,-",1
"SNHG7>SNTB2,+",1
"NDUFA8>SNTB2,-",1
"UBE2Z>CTNNB1,+",1
"SF3A3>CTNNB1,+",1
"NDUFA8>CACYBP,+",1
"RNF115>CACYBP,+",1
"NCOA7>CACYBP,-",1
"FAM84B>COX7B,+",1
"SNHG7>EIF3F,+",1
"NCOA7>SNTB2,+",1
"BAG5>EIF3G,+",1
"MFGE8>EIF3G,+",1
"NCOA7>NME1,+",1
"ACP1>NME1,+",1
"HOXD8>NME1,+",1
"SELENOW>EEF2,+",1
"SNHG7>NDUFA8,+",1
"MFGE8>NDUFA8,+",1
"ACP1>NDUFA8,+",1
"ARL2>SNTB2,+",1
"SF3A3>SNTB2,-",1
"TPR>UBE2Z,+",1
"TPR>NCOA7,+",1
"AP2B1>ACP1,+",1
"CTNNB1>SF3A3,+",1
"EIF4G2>FAM84B,-",1
"TTC1>FAM84B,+",1
"TPR>TLE1,+",1
"LSM8>TLE1,-",1
"ACP1>BAG5,+",1
"LSM8>ARL2,+",1
"ACP1>SZRD1,+",1
"EIF3F>SNHG7,+",1
"SELENOW>EIF4G2,+",1
"SNTB2>BCL3,-",1
"NDUFA8>PSMB5,+",1
"TPR>UBC,+",1
"NCOA7>UBC,+",1
"UBE2E3>UBC,+",1
"ATOX1>UBC,+",1
"NAPA>IFITM2,+",1
"MFGE8>C19orf70,+",1
"SF3A3>EIF4G2,+",1
"SF3A3>UBE2Z,+",1
"EIF3F>UBE2Z,+",1
"B2M>PSMB8,+",1
"NOL7>CHURC1,+",1
"SNTB2>HOXD8,-",1
"NCOA7>MFGE8,-",1
"SNTB2>ERG,-",1
"LSM8>ERG,+",1
"RPL8>RPS26,+",1
"NME3>RABAC1,+",1
"PCMTD1>RABAC1,+",1
"RAC1>CHURC1,+",1
"PSMB5>CHURC1,+",1
"ICA1>CHURC1,+",1
"NDUFA8>PSMD8,+",1
"TMEM14C>TXNDC9,+",1
"FGD5>TXNDC9,+",1
"SCP2>TXNDC9,+",1
"CD151>RALBP1,+",1
"ATRAID>RALBP1,+",1
"RPL8>RAC1,+",1
"GIMAP7>RAC1,+",1
"RABAC1>RAC1,+",1
"SCP2>COPB1,+",1
"EIF3F>PSMD8,+",1
"SELENOW>PSMD8,+",1
"NAPA>UBE2E3,+",1
"BAG5>SF3B6,+",1
"FAM84B>ATOX1,+",1
"EIF4G2>LSM8,-",1
"AP2B1>LSM8,+",1
"SF3A3>TSC22D3,+",1
"SF3A3>SERINC1,+",1
"SZRD1>AP2B1,+",1
"C19orf70>AP2B1,+",1
"RNF115>AP2B1,-",1
"EIF3F>AP2B1,-",1
"UBE2E3>TPR,+",1
"EIF3F>HLA-C,+",1
"NCOA7>TPR,+",1
"SNHG7>CDC37,+",1
"LSM8>NAPA,+",1
"UBE2E3>NAPA,+",1
"LSM8>WDR45B,+",1
"SF3A3>WDR45B,+",1
"C19orf70>WDR45B,-",1
"SF3B6>DDX46,+",1
"SZRD1>DUSP1,+",1
"MT-ND3>NUAK1,+",1
"MT-ND3>MKLN1,+",1
"KAT6B>PTEN,+",1
"NFIA>NASP,+",1
"SSR2>TCF12,+",1
"ITGA1>ABCD4,+",1
"ARRDC3>ABCD4,+",1
"RPS8>ABCD4,+",1
"DDX5>ABCD4,+",1
"RPLP1>ABCD4,+",1
"PAFAH1B2>RPS20,+",1
"RPLP1>RPS21,+",1
"CLEC14A>IFITM2,+",1
"CLEC14A>ITGB1,+",1
"DNASE2>C1orf122,+",1
"RNF7>ERG,+",1
"RNF115>ERG,+",1
"EIF2B1>MED13L,+",1
"PLPP5>MED13L,+",1
"TXNDC9>COPS6,+",1
"TMEM14C>COPS6,+",1
"LONP2>PLPP5,+",1
"COX7B>CAMSAP2,+",1
"TMEM14C>CAMSAP2,+",1
"PAFAH1B2>C1orf122,+",1
"RNF115>C1orf122,+",1
"RSRP1>CAMSAP2,+",1
"PAFAH1B2>BCL3,+",1
"TOMM20>ITGA1,+",1
"ATP6V0E1>ITGA1,+",1
"PAFAH1B2>ITGA1,+",1
"RPS26>ITGA1,+",1
"NFIA>ITGA1,+",1
"DDX46>ITGA1,+",1
"DNASE2>BCL3,+",1
"ITGA1>BCL3,+",1
"STRAP>BCL3,+",1
"PAFAH1B2>DDOST,+",1
"MRPL27>C1orf122,+",1
"RNF115>DDX46,+",1
"SERBP1>RPS26,+",1
"IFITM3>ATP6V0E1,+",1
"ABCD4>ATP6V0E1,+",1
"TOMM20>KANSL1,+",1
"ATP6V0E1>IFITM3,+",1
"SERBP1>DDX5,+",1
"STRAP>DDX5,+",1
"RNF115>NFIA,+",1
"GON4L>CAMSAP2,-",1
"FGD5>COX7B,+",1
"SSR2>HOXD8,+",1
"ABCD4>CYHR1,+",1
"HIGD2A>C6orf48,+",1
"CASC4>C6orf48,+",1
"ATP1A1>C6orf48,-",1
"PSMD8>NME1,+",1
"NME1>SMARCC2,+",1
"TXNDC9>RSRP1,-",1
"TMBIM6>FGD5,+",1
"C6orf48>FGD5,+",1
"COPS6>FGD5,+",1
"TMBIM6>CYHR1,+",1
"RSRP1>DUSP1,+",1
"TXNDC9>CYHR1,+",1
"TMEM14C>CYHR1,+",1
"ABCD4>RPL27,+",1
"MT-CO2>RPL27,+",1
"MKLN1>EEF2,+",1
"EIF3G>GIMAP7,+",1
"RSRP1>GIMAP7,+",1
"ABCD4>GON4L,+",1
"C6orf48>GON4L,+",1
"TMBIM6>C6orf48,+",1
"C6orf48>COMMD4,+",1
"PSMD8>COX7B,+",1
"MT-CO2>DDX46,+",1
"MYO6>COX7B,+",1
"COPS6>EIF2B1,+",1
"MYO6>EIF2B1,+",1
"EIF3G>EIF2B1,+",1
"CYHR1>EIF2B1,+",1
"COX7B>MYO6,+",1
"MT-CO2>LONP2,+",1
"GIMAP7>TSPAN7,+",1
"TXNDC9>TSPAN7,+",1
"NME1>KPNA3,+",1
"HIGD2A>COMMD4,+",1
"TMEM14C>KPNA3,+",1
"RSRP1>KPNA3,+",1
"EIF3G>KPNA3,+",1
"HIGD2A>KPNA3,+",1
"GON4L>PLEKHA3,+",1
"MT-CO2>PLEKHA3,+",1
"EIF3G>PLEKHA3,+",1
"EIF2B1>ATP1A1,-",1
"PSMD8>COMMD4,+",1
"BCL3>ITGA1,+",1
"ITGA1>HOXD8,+",1
"ISCU>PTEN,+",1
"PSMD8>PDCD4,+",1
"TACC1>TMEM109,+",1
"RPL27>C6orf48,+",1
"SF3B6>RNF7,+",1
"OS9>ZBTB4,-",1
"PKN2>ZBTB4,+",1
"PDCD2>DDX46,+",1
"TNFRSF1A>EI24,+",1
"SLC30A1>EI24,+",1
"PUM1>EI24,+",1
"TNFRSF1A>PDCD4,+",1
"PSMD8>TMEM109,+",1
"SF3B6>KMT5A,+",1
"TNFRSF1A>SLC30A1,+",1
"SF3B6>SLC30A1,-",1
"RPL27>SLC30A1,-",1
"SMARCE1>SLC30A1,+",1
"MFGE8>CD151,+",1
"OS9>KANSL1,+",1
"ELF2>PSMD8,+",1
"SF3B6>PSMD8,+",1
"SLC30A1>TMEM109,-",1
"IFNGR1>NOP56,+",1
"FAR1>CCDC6,+",1
"PAM>SYF2,+",1
"HSP90AB1>PTEN,+",1
"ISCU>SUMO2,+",1
"HMGN1>SUMO2,+",1
"NACA>TCEAL8,+",1
"WTAP>TCEAL8,+",1
"BRI3>GHITM,+",1
"ISCU>GHITM,+",1
"ISCU>TRIP11,+",1
"PAM>TRIP11,+",1
"MKLN1>SYF2,+",1
"IFNGR1>BCL3,+",1
"EIF4B>SYF2,+",1
"NACA>CALD1,+",1
"WTAP>CALD1,+",1
"MT-ND3>EIF4B,+",1
"HMGN1>EIF4B,+",1
"ISCU>ERG,+",1
"KMT5A>MAP4,+",1
"FAM171A1>MAP4,+",1
"PDCD2>MBNL1,+",1
"BCL3>CCDC6,+",1
"RPS28>CCDC6,+",1
"TPR>HOXD8,+",1
"TOMM20>RNF7,+",1
"OS9>ATP6V0E1,+",1
"FAR1>PKN2,+",1
"PHC3>FAM171A1,+",1
"DENR>FAM171A1,-",1
"TOMM20>CTSC,+",1
"SSR2>CTSC,+",1
"RPLP1>RPS8,+",1
"RPS26>RPS8,+",1
"RNF7>TOMM20,+",1
"TPR>RNF7,+",1
"USP1>POLR2C,+",1
"DNASE2>MRPL27,+",1
"ATP6V0E1>MRPL27,+",1
"RNF7>PCMTD1,+",1
"NFIA>PCMTD1,+",1
"ITGA1>PAFAH1B2,+",1
"ARRDC3>PAFAH1B2,+",1
"NFIA>RNF115,+",1
"ITGA1>UACA,+",1
"ABCD4>HOXD8,+",1
"LAMB2>ATP6V0E1,+",1
"TMEM14C>POLR2C,+",1
"TMEM14C>USP1,-",1
"C6orf89>LUZP1,-",1
"RPL27>USP1,+",1
"RPS28>PCMTD1,+",1
"RPL27>ELF2,+",1
"TMEM14C>C6orf89,+",1
"RPS28>SF3B6,+",1
"KMT5A>SF3B6,+",1
"USP1>TACC1,+",1
"RPL27>RPS28,+",1
"RPS28>LAMB2,+",1
"KMT5A>IFNGR1,+",1
"C6orf48>MFGE8,+",1
"LAMB2>IFNGR1,+",1
"SLC30A1>SMARCE1,+",1
"OS9>SMARCE1,+",1
"ELF2>SMARCE1,+",1
"SF3B6>KAT6B,+",1
"ELF2>PSMB5,+",1
"PUM1>CLEC14A,+",1
"OS9>MFGE8,+",1
"TNFRSF1A>MFGE8,+",1
"MYL12B>TXNDC9,+",1
"ST13>PTPRA,+",1
"COX7B>HLA-E,+",1
"THOC2>C1orf122,+",1
"RPL4>LSM12,+",1
"WAC>LSM12,+",1
"SZRD1>UQCRB,-",1
"RPL4>UQCRB,+",1
"RPS21>RPLP1,+",1
"FAM177A1>PABPC1,+",1
"SDHA>VAPA,+",1
"CD151>VAPA,+",1
"DPY30>VAPA,+",1
"ST13>VAPA,+",1
"FAM177A1>TPR,+",1
"MKLN1>CLU,+",1
"WAC>CLU,+",1
"HOXD8>CLU,+",1
"ARL6IP5>CLU,+",1
"PPIC>CLU,+",1
"TPR>CASC4,+",1
"ST13>ARL6IP5,+",1
"EEF2>RPS26,+",1
"ARL6IP5>SDHA,+",1
"SLC38A2>TBL1XR1,+",1
"RPS21>RPL30,+",1
"ARL6IP5>RPGR,+",1
"CALD1>ZFYVE21,+",1
"DPY30>MKLN1,+",1
"RPS21>ST13,+",1
"UQCRB>ST13,+",1
"APOL6>BAZ1B,+",1
"DPY30>BAZ1B,+",1
"TPR>BAZ1B,+",1
"ERG>PSMB5,+",1
"FAM177A1>PSMB5,+",1
"TPR>WAC,+",1
"ATP6V0E1>MKLN1,+",1
"EEF2>RPL4,+",1
"APOL6>ZFYVE21,+",1
"CCT6A>APOL6,+",1
"ST13>APOL6,+",1
"SZRD1>PRRC2C,+",1
"MKLN1>SZRD1,+",1
"MYO9A>SZRD1,+",1
"MKLN1>C6orf48,-",1
"APOL6>C6orf48,-",1
"ATP6V0E1>C6orf48,+",1
"UQCRB>ZFYVE21,+",1
"MKLN1>RPA2,-",1
"CCT6A>RPA2,+",1
"CASC4>RPA2,+",1
"HIGD2A>ATP6V0E1,+",1
"TIAM1>TTC1,+",1
"SON>ZMAT2,+",1
"RPL30>ZMAT2,+",1
"SF3B6>SLC38A2,+",1
"CDC37>SLC38A2,+",1
"UBE2E3>CCDC6,+",1
"TTC1>CCDC6,+",1
"UBE2E3>TNFSF10,+",1
"FAM84B>UBE2E3,+",1
"RPL30>RPS21,+",1
"UBE2E3>FAM84B,+",1
"FLOT1>SF3B6,+",1
"SON>SERBP1,+",1
"SON>CAVIN1,+",1
"TTC1>CAVIN1,+",1
"SNHG7>FLOT1,+",1
"RPS21>MT-ND3,+",1
"COX5B>ICA1,+",1
"TIAM1>ICA1,+",1
"FLOT1>ICA1,+",1
"RPL41>RPL30,+",1
"TNFSF10>SON,+",1
"SDHA>RPA2,+",1
"APOL6>CALD1,+",1
"CALD1>RPA2,+",1
"RPS21>EEF2,+",1
"ATP6V0E1>CCDC12,+",1
"APOL6>CCDC12,+",1
"TPR>CCDC12,+",1
"BAZ1B>RPS25,+",1
"DPY30>FAM171A1,+",1
"ATP6V0E1>SLC38A2,+",1
"CASC4>CALD1,+",1
"FAM177A1>CALD1,+",1
"FLOT1>CDC37,+",1
"SDHA>ERG,+",1
"RPL15>RNF144B,+",1
"TMBIM1>RNF144B,+",1
"RPS21>RPL15,+",1
"SON>REPIN1,+",1
"TTC1>REPIN1,-",1
"CDC37>REPIN1,+",1
"FLOT1>REPIN1,+",1
"TTC1>CDC37,+",1
"ARL6IP5>ST13,+",1
"TBL1XR1>PPIC,+",1
"RPL4>PPIC,+",1
"PRPF38A>PKN2,+",1
"SIVA1>PUM3,+",1
"AKAP17A>PUM3,+",1
"CNDP2>CDK12,-",1
"ITGB1>CDK12,+",1
"WWP1>CDK12,+",1
"WAC>KMT2A,+",1
"RPL7A>RPS15A,+",1
"RPL41>RPS15A,+",1
"GPATCH8>PKN2,+",1
"GPATCH8>UBE2E3,+",1
"TIAM1>ERG,+",1
"DYNC1H1>ITGB1,+",1
"KMT2A>MALAT1,+",1
"RPL7A>RPL41,+",1
"RTN3>GPATCH8,+",1
"DYNC1H1>RTN3,+",1
"GPATCH8>RTN3,+",1
"RPS15A>SELENOM,+",1
"GNAI2>SELENOM,+",1
"GNAI2>SON,+",1
"DYNC1H1>OAZ1,+",1
"PROCR>ERG,+",1
"WWP1>WDR45B,+",1
"RPL8>ZNF791,-",1
"EEF1A1>RPL18A,+",1
"EEF1A1>RPS16,+",1
"KANSL1>TRIM69,+",1
"ZNF791>TRIM69,+",1
"KRIT1>ATXN2,+",1
"MINDY2>ATXN2,+",1
"TIAM1>ATXN2,+",1
"KANSL1>SUMO2,+",1
"SUMO2>EIF4B,+",1
"TIAM1>ZNF791,+",1
"KRIT1>ERG,+",1
"PSMD8>MINDY2,+",1
"PSMD8>TUBA1B,+",1
"KRIT1>JUN,+",1
"PSMD8>JUN,+",1
"C6orf48>JUN,+",1
"EEF1A1>RPL10A,+",1
"TIAM1>NASP,+",1
"C6orf48>NASP,+",1
"EEF1A1>RPS28,+",1
"PKN2>WDR45B,+",1
"EIF4B>TBL1XR1,+",1
"SDHA>PPIC,-",1
"DYNC1H1>BCL3,+",1
"TBL1XR1>DYNC1H1,+",1
"ITGB1>DYNC1H1,+",1
"GNAI2>DYNC1H1,+",1
"ATP6V0E1>ECHS1,+",1
"TBL1XR1>RNF115,-",1
"IFNGR1>PCMTD1,+",1
"RPS15A>PCMTD1,+",1
"ATP6V0E1>TXNDC17,+",1
"WWP1>TXNDC17,+",1
"RNF115>BCL3,+",1
"GNAI2>DENR,+",1
"TBL1XR1>CNDP2,+",1
"PRPF38A>C8orf33,+",1
"ITGB1>CCDC6,+",1
"WWP1>CCDC6,+",1
"PRPF38A>ERG,+",1
"CCDC6>ERG,+",1
"DPY30>CSDE1,+",1
"ATP6V0E1>CSDE1,+",1
"EEF2>CSDE1,+",1
"TACC1>UQCRH,+",1
"EIF4B>PCMTD2,+",1
"CDK12>HOXD8,+",1
"RPS15A>SIVA1,+",1
"GPATCH8>HOXD8,+",1
"KMT2A>HOXD8,+",1
"SELENOM>HOXD8,+",1
"RTN3>PRPF38A,+",1
"TFDP1>PRPF38A,+",1
"KMT2A>SPCS3,+",1
"PKN2>ANAPC11,+",1
"PRPF38A>ANAPC11,+",1
"PRPF38A>WAC,+",1
"PKN2>NASP,+",1
"TBL1XR1>PCMTD2,+",1
"CDK12>NASP,+",1
"ITGB1>NASP,+",1
"RPL41>RPL7A,+",1
"PUM3>WWP1,-",1
"SIVA1>TFDP1,+",1
"SELENOM>TFDP1,+",1
"TBL1XR1>EIF4B,+",1
"TACC1>EIF4B,+",1
"EIF4B>TACC1,+",1
"COX5B>BUB3,+",1
"SPCS3>TMBIM1,+",1
"COX5B>TMBIM1,+",1
"TXNDC17>CLEC1A,+",1
"ECHS1>SDCBP,+",1
"RPL41>SDCBP,+",1
"ZNF706>HMGB2,+",1
"UBE2E3>ECHS1,+",1
"PIK3IP1>PCMTD1,+",1
